claim_id,worker_id,policy_id,plan_tier,weekly_premium,activation_date,last_active_date,policy_status,eligibility_flag,events_used,events_remaining,renewal_count,trigger_type,trigger_level,trigger_value,claim_timestamp,claim_auto_created,claim_valid_flag,payout_status,payout_timestamp,payout_amount,income_loss,gps_lat,gps_lng,cell_tower_id,gps_tower_delta,accelerometer_variance,claim_response_time_sec,app_interaction_count,fraud_score,fraud_flag,fraud_reason
91093,78,20078,Standard,79,2024-01-01,2024-07-18,active,1,11,19,0,rainfall,L3,29.5,2024-05-31 05:39:00,0,1,paid,2024-05-31 06:36:00,715.2,390.4,13.08667,80.228516,TW3729,41.7,19.856,1143.1,4,0.1707,0,normal
91094,78,20078,Standard,79,2024-01-01,2024-07-18,active,1,12,18,0,flood,L3,35.5,2024-06-07 02:27:00,1,1,paid,2024-06-13 19:40:00,730.3,420.6,13.124533,80.337285,TW4478,5.1,69.607,902.8,60,0.2226,0,normal
91095,78,20078,Standard,79,2024-01-01,2024-07-18,active,1,13,17,0,road_closure,L1,16.4,2024-02-12 10:25:00,1,1,paid,2024-02-16 11:45:00,580.3,120.6,12.986142,80.132418,TW8890,250.7,53.602,591.3,29,0.2648,0,abnormal_behavior
91096,78,20078,Standard,79,2024-01-01,2024-07-18,active,1,14,16,0,rainfall,L2,18.2,2024-05-13 01:08:00,1,1,no_claim,,0.0,510.0,13.095417,80.329002,TW1707,7.9,51.024,769.7,45,0.3983,0,normal
91097,78,20078,Standard,79,2024-01-01,2024-07-18,active,1,15,15,0,flood,L3,33.7,2024-05-16 06:30:00,1,1,paid,2024-05-16 08:49:00,620.8,201.6,12.873777,80.250248,TW9460,175.2,20.005,208.7,3,0.2825,0,abnormal_behavior
91098,78,20078,Standard,79,2024-01-01,2024-07-18,active,1,16,14,0,flood,L3,27.3,2024-06-02 15:32:00,0,1,no_claim,,0.0,646.0,12.874909,80.27355,TW8031,149.5,7.068,835.0,25,0.5695,0,normal
91099,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,1,29,4,aqi,L3,382.0,2024-03-20 15:23:00,1,1,paid,2024-03-20 16:55:00,599.9,159.8,28.648539,77.006445,TW4271,75.1,14.51,549.5,49,0.01,0,normal
91100,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,2,28,4,aqi,L3,401.0,2024-03-10 02:26:00,0,1,paid,2024-03-10 04:21:00,673.2,306.4,28.618949,77.348687,TW4841,7.2,25.718,54.7,44,0.01,0,normal
91101,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,3,27,4,heat,L3,48.6,2024-03-12 18:03:00,1,1,paid,2024-03-12 18:19:00,856.9,673.7,28.714481,77.126645,TW8178,76.8,75.289,308.8,45,0.0103,0,normal
91102,79,20079,Standard,79,2024-01-01,2024-07-18,expired,1,4,26,4,heat,L3,42.2,2024-05-13 15:26:00,0,1,paid,2024-05-13 17:52:00,832.1,624.2,28.615817,77.114868,TW5824,77.7,75.433,182.8,48,0.0243,0,normal
91103,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,5,25,4,heat,L3,49.3,2024-03-14 08:44:00,1,1,paid,2024-03-14 11:24:00,256.1,415.6,28.634697,77.139594,TW8768,74.9,54.873,670.3,7,0.1087,0,normal
91104,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,6,24,4,aqi,L3,348.0,2024-04-02 09:43:00,0,1,pending,,0.0,412.1,28.627842,77.333294,TW1278,65.9,66.033,176.7,14,0.0577,0,normal
91105,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,7,23,4,heat,L2,40.4,2024-03-31 15:15:00,1,1,pending,,0.0,227.9,28.638989,77.205076,TW4591,60.7,30.958,913.1,52,0.8394,1,gps_mismatch
91106,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,8,22,4,aqi,L3,326.0,2024-03-21 10:36:00,1,1,paid,2024-03-21 13:24:00,572.9,105.7,28.559587,77.181984,TW3682,44.1,53.429,932.0,3,0.3994,0,normal
91107,79,20079,Standard,79,2024-01-01,2024-07-18,expired,0,9,21,4,aqi,L3,369.0,2024-04-20 10:35:00,0,1,no_claim,,0.0,295.0,28.728084,77.14748,TW6011,44.5,78.35,733.8,9,0.0851,0,normal
91108,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,1,29,4,strike,L1,1.0,2024-04-19 14:03:00,1,1,paid,2024-04-19 14:28:00,589.0,137.9,17.389919,78.309885,TW8748,78.0,62.962,187.1,58,0.0829,0,normal
91109,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,2,28,4,strike,L1,1.0,2024-04-13 04:27:00,0,1,paid,2024-04-13 06:40:00,670.0,300.0,17.402974,78.532682,TW7699,82.7,19.464,437.6,33,0.0918,0,normal
91110,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,3,27,4,strike,L1,1.0,2024-04-07 01:01:00,1,1,paid,2024-04-07 02:14:00,568.4,96.8,17.551016,78.643838,TW6241,43.9,72.019,819.5,34,0.0364,0,normal
91111,80,20080,Standard,79,2024-01-01,2024-07-18,expired,1,4,26,4,aqi,L2,280.0,2024-01-22 14:06:00,0,1,paid,2024-01-22 14:46:00,587.0,134.0,17.505923,78.437307,TW1931,6.3,74.454,80.0,33,0.4998,0,abnormal_behavior
91112,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,5,25,4,aqi,L2,225.0,2024-06-03 03:44:00,1,1,paid,2024-06-03 05:59:00,563.4,86.8,17.56936,78.536587,TW8451,72.6,39.623,1116.4,6,0.0613,0,normal
91113,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,6,24,4,heat,L1,36.1,2024-04-12 05:00:00,0,1,paid,2024-04-12 06:09:00,270.6,196.8,17.336952,78.590845,TW7702,35.0,13.078,909.9,9,0.5241,0,normal
91114,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,7,23,4,road_closure,L2,2.3,2024-05-14 14:58:00,0,1,paid,2024-05-19 14:59:00,557.3,74.6,17.385515,78.434991,TW4506,15.0,58.304,548.3,40,0.1361,0,normal
91115,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,8,22,4,aqi,L2,211.0,2024-01-26 16:21:00,1,1,paid,2024-01-26 17:39:00,554.0,68.0,17.351427,78.548703,TW1291,52.7,14.525,837.3,7,0.1032,0,normal
91116,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,9,21,4,rainfall,L2,10.1,2024-05-11 01:55:00,0,1,paid,2024-05-11 02:25:00,651.0,262.0,17.352963,78.424512,TW6140,47.2,54.835,712.6,56,0.3812,0,normal
91117,80,20080,Standard,79,2024-01-01,2024-07-18,expired,0,10,20,4,road_closure,L2,10.9,2024-07-09 18:20:00,1,1,paid,2024-07-09 19:54:00,558.0,76.1,17.302082,78.525923,TW2718,21.9,37.708,997.5,26,0.0204,0,normal
91118,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,1,29,1,rainfall,L2,5.4,2024-04-27 11:42:00,1,1,paid,2024-04-27 12:10:00,540.2,40.4,13.002736,77.64397,TW4002,25.8,13.4,269.7,12,0.0596,0,normal
91119,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,2,28,1,rainfall,L2,20.8,2024-05-07 16:17:00,0,1,no_claim,,0.0,172.1,12.962385,77.594185,TW4529,21.8,47.248,1077.4,30,0.1251,0,normal
91120,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,3,27,1,road_closure,L2,39.7,2024-02-01 10:06:00,1,1,paid,2024-02-01 11:10:00,574.3,108.6,12.983039,77.549563,TW4837,28.4,36.638,543.9,7,0.0254,0,normal
91121,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,4,26,1,flood,L3,32.4,2024-05-10 11:53:00,0,1,paid,2024-05-10 12:10:00,554.9,69.8,13.034512,77.579566,TW5436,37.6,14.892,876.6,51,0.079,0,normal
91122,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,5,25,1,flood,L3,30.6,2024-02-09 09:30:00,1,1,under_review,2024-02-09 11:08:00,0.0,187.9,13.023384,77.625719,TW2771,90.0,74.24,794.2,49,0.0774,0,normal
91123,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,6,24,1,strike,L1,1.0,2024-03-05 10:00:00,0,1,paid,2024-03-05 12:42:00,589.8,139.5,13.005452,77.484083,TW1691,2.1,20.247,898.6,12,0.289,0,normal
91124,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,7,23,1,flood,L3,30.5,2024-06-07 17:50:00,0,1,paid,2024-06-07 20:26:00,624.0,208.1,12.896339,77.692001,TW2021,36.7,63.332,615.9,8,0.0905,0,normal
91125,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,8,22,1,flood,L3,28.1,2024-05-18 16:01:00,1,1,no_claim,,0.0,252.7,12.95052,77.732375,TW9427,17.4,41.595,914.0,6,0.0624,0,normal
91126,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,9,21,1,rainfall,L2,6.4,2024-05-15 09:12:00,0,1,paid,2024-05-15 12:01:00,603.8,167.6,12.95036,77.639791,TW1171,68.6,67.754,692.2,44,0.0966,0,normal
91127,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,10,20,1,strike,L1,1.0,2024-07-13 04:26:00,0,1,no_claim,,0.0,336.4,13.093915,77.667197,TW9836,51.5,65.587,36.2,50,0.1754,0,normal
91128,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,11,19,1,rainfall,L2,17.0,2024-05-11 16:24:00,0,1,no_claim,,0.0,40.2,13.078701,77.560553,TW3525,69.3,14.764,258.2,4,0.0711,0,normal
91129,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,12,18,1,rainfall,L3,24.2,2024-01-28 17:06:00,0,1,paid,2024-01-28 20:06:00,686.8,333.6,12.99504,77.519434,TW2169,34.8,47.079,795.2,7,0.1043,0,normal
91130,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,13,17,1,aqi,L2,219.0,2024-06-09 03:01:00,0,1,paid,2024-06-09 05:53:00,572.2,104.5,12.95802,77.723254,TW4351,10.3,23.994,497.2,41,0.0607,0,normal
91131,81,20081,Standard,79,2024-01-01,2024-07-18,active,1,14,16,1,rainfall,L1,4.9,2024-06-30 07:50:00,1,1,paid,2024-06-30 08:09:00,530.1,20.2,12.926763,77.576311,TW6534,53.7,9.266,276.7,53,0.0294,0,normal
91132,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,1,29,2,road_closure,L1,7.4,2024-06-06 18:55:00,0,1,paid,2024-06-06 19:12:00,660.0,759.9,19.047563,72.745948,TW8036,25.8,59.168,459.1,47,0.1187,0,normal
91133,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,2,28,2,flood,L3,72.3,2024-01-28 11:37:00,0,1,paid,2024-01-28 13:39:00,700.0,1184.1,19.106333,72.961462,TW2700,36.0,59.154,274.0,54,0.01,0,normal
91134,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,3,27,2,aqi,L2,224.0,2024-05-20 12:43:00,0,1,paid,2024-05-20 14:48:00,372.8,185.6,18.923367,73.080543,TW1997,64.7,31.229,455.4,6,0.0965,0,normal
91135,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,4,26,2,rainfall,L3,27.3,2024-01-10 02:25:00,0,1,paid,2024-01-10 04:09:00,380.9,201.9,19.153453,72.895055,TW5103,78.4,6.483,1155.4,35,0.0631,0,normal
91136,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,5,25,2,flood,L3,34.9,2024-01-14 00:46:00,1,1,paid,2024-01-14 01:17:00,556.0,552.0,19.011503,72.88978,TW5019,21.7,67.531,856.6,11,0.01,0,normal
91137,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,6,24,2,strike,L1,1.0,2024-06-30 07:54:00,0,1,paid,2024-06-30 09:19:00,436.4,312.9,18.910541,72.950204,TW6382,60.8,65.756,337.4,11,0.4503,0,abnormal_behavior
91138,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,7,23,2,rainfall,L3,29.5,2024-04-15 14:30:00,0,1,paid,2024-04-15 14:56:00,358.6,157.2,19.163287,72.886247,TW8651,74.0,47.494,1075.0,12,0.01,0,normal
91139,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,8,22,2,flood,L3,41.3,2024-04-12 15:27:00,0,1,paid,2024-04-12 16:59:00,558.1,556.3,19.347349,72.86736,TW9903,79.3,78.175,332.1,24,0.01,0,normal
91140,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,9,21,2,road_closure,L1,20.6,2024-05-24 02:48:00,0,1,paid,2024-05-24 03:43:00,491.6,423.1,19.072676,72.875352,TW5651,83.8,43.393,675.9,9,0.0495,0,normal
91141,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,10,20,2,rainfall,L2,14.7,2024-06-12 00:30:00,1,1,paid,2024-06-13 03:48:00,409.4,258.9,19.073358,72.760009,TW8028,72.9,9.76,547.6,6,0.01,0,normal
91142,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,11,19,2,heat,L2,39.2,2024-05-12 15:06:00,0,1,paid,2024-05-15 06:45:00,700.0,842.5,19.153947,72.87408,TW5060,5.5,65.338,850.9,25,0.0578,0,normal
91143,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,12,18,2,road_closure,L1,42.9,2024-04-29 10:11:00,0,1,no_claim,,0.0,182.7,18.925774,72.762951,TW2569,47.0,42.618,637.8,37,0.8596,1,device_anomaly
91144,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,13,17,2,road_closure,L1,45.4,2024-04-17 11:39:00,0,1,paid,2024-04-17 12:15:00,700.0,905.4,19.120162,73.002036,TW8015,55.7,21.298,1090.3,36,0.0246,0,normal
91145,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,14,16,2,strike,L1,1.0,2024-02-11 00:33:00,1,1,paid,2024-02-11 01:59:00,72.0,102.5,19.184063,72.850531,TW9329,15.1,40.141,642.5,18,0.0218,0,normal
91146,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,15,15,2,road_closure,L2,9.6,2024-01-22 08:27:00,1,1,under_review,2024-01-22 08:37:00,0.0,271.5,19.19617,72.942866,TW9829,23.1,8.108,590.0,10,0.01,0,normal
91147,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,16,14,2,aqi,L2,239.0,2024-03-24 13:19:00,0,1,paid,2024-03-25 16:00:00,141.7,534.9,19.173265,72.769782,TW1005,30.5,25.443,1095.3,45,0.1539,0,abnormal_behavior
91148,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,17,13,2,road_closure,L1,45.9,2024-04-23 16:58:00,0,1,rejected,,0.0,226.8,19.054889,72.899558,TW3165,53.9,79.273,1050.2,38,0.7917,1,gps_mismatch
91149,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,18,12,2,rainfall,L3,45.4,2024-05-13 06:59:00,1,1,paid,2024-05-13 09:42:00,700.0,948.2,18.92755,72.872871,TW2736,43.4,41.122,841.0,6,0.0403,0,normal
91150,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,19,11,2,road_closure,L3,48.7,2024-06-11 07:25:00,0,1,paid,2024-06-11 10:02:00,377.4,194.7,19.195807,72.908554,TW2157,53.4,7.154,747.4,47,0.01,0,normal
91151,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,20,10,2,aqi,L2,264.0,2024-01-11 04:14:00,1,1,paid,2024-01-13 20:08:00,384.8,209.6,18.961038,72.867236,TW5859,54.2,14.06,825.6,7,0.01,0,normal
91152,82,20082,Basic,49,2024-01-01,2024-07-18,active,1,21,9,2,road_closure,L3,54.7,2024-02-15 04:14:00,1,1,no_claim,,0.0,175.6,19.124324,72.795495,TW3689,13.9,35.822,1076.3,4,0.0738,0,normal
91153,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,1,29,0,rainfall,L2,11.3,2024-01-18 00:05:00,1,1,paid,2024-01-18 01:02:00,434.8,309.6,17.472408,78.430302,TW9067,84.3,27.133,811.5,57,0.5624,0,abnormal_behavior
91154,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,2,28,0,flood,L3,0.0,2024-03-16 08:31:00,0,1,pending,,0.0,146.3,17.252787,78.412293,TW9072,29.9,47.402,667.8,37,0.01,0,normal
91155,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,3,27,0,rainfall,L2,14.3,2024-02-12 07:14:00,0,1,paid,2024-02-12 08:34:00,421.0,282.0,17.407001,78.534655,TW8820,61.7,41.991,162.7,29,0.0252,0,normal
91156,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,4,26,0,heat,L2,39.9,2024-03-05 15:12:00,0,1,pending,,0.0,650.5,17.383299,78.514405,TW7699,57.9,11.987,625.1,8,0.0289,0,normal
91157,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,5,25,0,outage,L2,1.0,2024-07-08 02:45:00,1,1,paid,2024-07-08 03:52:00,442.1,324.1,17.300551,78.387424,TW3003,51.9,19.663,332.6,18,0.01,0,normal
91158,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,6,24,0,rainfall,L3,37.9,2024-02-05 01:20:00,0,1,no_claim,,0.0,190.8,17.41722,78.607923,TW9613,53.1,79.302,834.9,15,0.097,0,normal
91159,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,7,23,0,flood,L3,0.0,2024-03-13 02:54:00,1,1,pending,,0.0,184.0,17.321944,78.45604,TW1468,144.2,26.338,236.7,29,0.548,0,normal
91160,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,8,22,0,rainfall,L2,14.2,2024-05-11 16:05:00,0,1,paid,2024-05-11 16:42:00,88.1,240.3,17.40734,78.344564,TW2668,204.6,65.888,371.3,52,0.1586,0,normal
91161,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,9,21,0,strike,L1,1.0,2024-05-30 02:57:00,0,1,pending,,0.0,914.0,17.398039,78.276741,TW8524,71.2,12.018,919.5,10,0.0306,0,normal
91162,83,20083,Basic,49,2024-01-01,2024-07-18,expired,1,10,20,0,rainfall,L3,26.6,2024-01-30 14:27:00,1,1,paid,2024-01-30 17:13:00,662.0,764.1,17.246919,78.42722,TW9320,41.0,42.234,350.9,5,0.0239,0,normal
91163,83,20083,Basic,49,2024-01-01,2024-07-18,expired,1,11,19,0,rainfall,L2,16.8,2024-02-20 05:18:00,0,1,paid,2024-02-20 08:05:00,431.6,303.2,17.331307,78.400272,TW5237,31.6,26.375,1132.8,24,0.055,0,normal
91164,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,12,18,0,rainfall,L2,13.6,2024-05-25 01:41:00,0,1,pending,,0.0,287.1,17.534752,78.519039,TW8373,57.3,50.035,1018.9,39,0.6402,1,device_anomaly
91165,83,20083,Basic,49,2024-01-01,2024-07-18,expired,1,13,17,0,heat,L1,34.4,2024-03-29 18:38:00,0,1,paid,2024-03-29 21:16:00,411.4,262.7,17.422415,78.594461,TW9559,10.1,40.568,1048.4,16,0.024,0,normal
91166,83,20083,Basic,49,2024-01-01,2024-07-18,expired,0,14,16,0,rainfall,L2,6.2,2024-01-20 11:14:00,1,1,paid,2024-01-20 12:00:00,95.1,413.8,17.460226,78.346476,TW9394,55.7,63.822,1081.7,37,0.01,0,normal
91167,84,20084,Standard,79,2024-01-01,2024-07-18,paused,0,1,29,0,heat,L3,49.0,2024-03-14 17:49:00,0,1,paid,2024-03-14 18:18:00,672.4,304.7,26.992218,75.834448,TW4703,17.5,29.724,1096.1,29,0.0354,0,normal
91168,84,20084,Standard,79,2024-01-01,2024-07-18,paused,1,2,28,0,heat,L3,42.1,2024-03-22 04:38:00,1,1,paid,2024-03-25 08:13:00,756.6,473.2,26.872584,75.799634,TW4636,48.6,70.988,806.3,7,0.01,0,normal
91169,84,20084,Standard,79,2024-01-01,2024-07-18,paused,0,3,27,0,outage,L2,1.0,2024-07-18 17:56:00,1,0,rejected,2024-07-18 19:34:00,0.0,96.1,26.773864,75.836978,TW3092,24.0,77.172,762.2,33,0.1044,0,normal
91170,84,20084,Standard,79,2024-01-01,2024-07-18,paused,0,4,26,0,heat,L3,45.5,2024-05-09 02:21:00,0,1,paid,2024-05-09 04:09:00,224.8,63.6,26.909067,75.886521,TW3682,25.4,66.643,293.9,46,0.01,0,normal
91171,84,20084,Standard,79,2024-01-01,2024-07-18,paused,1,5,25,0,aqi,L3,339.0,2024-07-01 00:32:00,1,1,no_claim,,0.0,62.1,26.86283,75.829267,TW3970,36.5,25.251,1139.6,54,0.01,0,normal
91172,84,20084,Standard,79,2024-01-01,2024-07-18,paused,0,6,24,0,aqi,L2,211.0,2024-06-06 02:18:00,0,1,no_claim,,0.0,117.4,27.034313,75.694731,TW1940,49.2,36.016,375.9,31,0.6453,1,abnormal_behavior
91173,84,20084,Standard,79,2024-01-01,2024-07-18,paused,0,7,23,0,heat,L3,50.3,2024-03-08 17:16:00,1,1,no_claim,,0.0,118.5,26.788,75.905017,TW8660,4.5,33.349,168.7,59,0.0668,0,normal
91174,84,20084,Standard,79,2024-01-01,2024-07-18,paused,0,8,22,0,rainfall,L2,6.8,2024-05-18 04:27:00,0,1,paid,2024-05-22 03:00:00,319.9,52.8,26.914137,75.620098,TW2776,10.2,49.305,375.5,32,0.01,0,normal
91175,84,20084,Standard,79,2024-01-01,2024-07-18,paused,1,9,21,0,rainfall,L2,17.0,2024-01-31 00:56:00,0,1,paid,2024-02-02 09:10:00,562.5,85.0,26.97344,75.74515,TW2927,10.2,46.65,600.9,35,0.01,0,normal
91176,84,20084,Standard,79,2024-01-01,2024-07-18,paused,0,10,20,0,aqi,L2,279.0,2024-02-22 06:25:00,0,1,paid,2024-02-22 07:40:00,834.0,628.1,27.048937,75.795249,TW7312,74.1,12.653,627.7,7,0.4402,0,normal
91177,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,1,29,2,outage,L2,1.0,2024-07-02 01:04:00,0,1,paid,2024-07-02 02:17:00,1860.0,119.9,12.899973,77.629769,TW5232,54.9,71.096,963.5,31,0.0831,0,normal
91178,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,2,28,2,flood,L3,26.1,2024-05-22 12:02:00,0,1,paid,2024-05-27 08:55:00,1970.7,341.4,12.936458,77.564714,TW9606,62.5,78.944,1086.2,6,0.01,0,normal
91179,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,3,27,2,rainfall,L2,18.1,2024-02-07 12:02:00,0,1,paid,2024-02-07 15:00:00,1895.0,190.1,12.962285,77.601212,TW2479,2.7,50.058,611.2,21,0.1073,0,normal
91180,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,4,26,2,rainfall,L3,27.8,2024-02-03 11:04:00,0,1,pending,,0.0,1044.6,12.946041,77.418565,TW3073,29.7,20.202,170.0,38,0.0218,0,normal
91181,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,5,25,2,rainfall,L3,26.8,2024-05-30 02:36:00,1,1,no_claim,,0.0,451.0,12.928885,77.746746,TW1876,9.0,63.136,346.7,30,0.0422,0,normal
91182,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,6,24,2,road_closure,L2,3.4,2024-05-26 14:28:00,0,1,pending,,0.0,928.9,12.987174,77.647891,TW8681,63.4,62.151,163.4,9,0.7759,1,abnormal_behavior
91183,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,7,23,2,road_closure,L2,38.0,2024-01-31 00:40:00,1,1,pending,,0.0,288.6,12.99449,77.397985,TW6944,79.5,62.432,361.5,12,0.7794,1,abnormal_behavior
91184,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,8,22,2,rainfall,L1,0.0,2024-04-19 00:05:00,0,1,paid,2024-04-19 01:06:00,2131.9,663.9,13.039088,77.713889,TW8539,62.8,25.401,233.4,19,0.06,0,normal
91185,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,9,21,2,rainfall,L3,28.9,2024-06-11 09:29:00,1,1,paid,2024-06-11 10:15:00,2480.4,1360.8,12.930151,77.535367,TW7266,75.8,2.094,499.8,32,0.01,0,normal
91186,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,10,20,2,rainfall,L3,27.8,2024-06-02 03:44:00,0,1,paid,2024-06-02 04:55:00,1926.8,253.7,12.930409,77.631138,TW6214,59.3,69.24,1114.9,28,0.0939,0,normal
91187,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,11,19,2,flood,L3,0.0,2024-04-15 13:51:00,1,1,pending,,0.0,392.7,12.81389,77.443323,TW5235,69.5,57.059,972.1,59,0.7817,1,device_anomaly
91188,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,12,18,2,rainfall,L3,24.3,2024-01-13 18:11:00,0,1,paid,2024-01-17 23:32:00,2205.2,810.4,13.046761,77.453331,TW2289,21.8,74.761,650.6,18,0.1138,0,normal
91189,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,13,17,2,aqi,L2,219.0,2024-06-23 03:01:00,0,1,paid,2024-06-23 03:37:00,2011.5,422.9,13.098176,77.787245,TW2014,55.0,29.963,467.6,36,0.0619,0,normal
91190,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,14,16,2,road_closure,L1,42.8,2024-01-27 03:03:00,0,1,no_claim,,0.0,1697.7,13.019527,77.592576,TW1434,73.7,19.613,682.7,29,0.0677,0,normal
91191,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,15,15,2,rainfall,L2,20.0,2024-06-26 02:05:00,0,1,pending,,0.0,719.3,12.893114,77.548159,TW2529,26.8,9.005,866.3,59,0.6581,1,abnormal_behavior
91192,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,16,14,2,rainfall,L2,10.0,2024-06-16 08:24:00,1,1,pending,,0.0,495.9,13.167112,77.472137,TW1689,35.9,71.828,543.7,57,0.1055,0,normal
91193,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,17,13,2,road_closure,L1,13.3,2024-05-17 01:34:00,0,1,paid,2024-05-17 04:20:00,2143.0,686.0,13.079273,77.465087,TW5251,2.8,41.333,280.7,45,0.0395,0,normal
91194,85,20085,Elite,199,2024-01-01,2024-07-18,active,1,18,12,2,rainfall,L3,36.0,2024-05-27 18:04:00,1,1,paid,2024-05-27 20:39:00,2197.1,794.2,12.852617,77.531188,TW4860,78.1,32.7,508.2,45,0.1364,0,normal
91195,86,20086,Basic,49,2024-01-01,2024-07-18,active,1,1,29,0,flood,L3,27.9,2024-01-24 18:35:00,0,1,paid,2024-01-24 21:17:00,617.1,674.3,17.310364,78.41854,TW7286,41.6,58.108,972.5,13,0.01,0,normal
91196,86,20086,Basic,49,2024-01-01,2024-07-18,active,1,2,28,0,heat,L2,41.7,2024-03-27 16:37:00,0,1,paid,2024-03-27 17:22:00,571.1,582.3,17.61512,78.701945,TW7236,18.5,54.184,116.5,32,0.01,0,normal
91197,86,20086,Basic,49,2024-01-01,2024-07-18,active,1,3,27,0,flood,L3,28.5,2024-05-15 01:20:00,0,1,paid,2024-05-15 02:59:00,121.9,587.5,17.347802,78.38066,TW5268,71.6,57.739,1110.2,16,0.0969,0,normal
91198,86,20086,Basic,49,2024-01-01,2024-07-18,active,1,4,26,0,rainfall,L2,21.1,2024-05-31 03:26:00,0,1,pending,,0.0,135.3,17.320251,78.498474,TW3697,79.1,32.354,777.7,45,0.0261,0,normal
91199,86,20086,Basic,49,2024-01-01,2024-07-18,active,1,5,25,0,heat,L2,40.1,2024-05-30 14:29:00,1,1,no_claim,,0.0,248.2,17.403444,78.318435,TW8254,30.7,13.778,375.1,24,0.01,0,normal
91200,86,20086,Basic,49,2024-01-01,2024-07-18,active,1,6,24,0,rainfall,L2,15.1,2024-02-25 12:02:00,1,1,paid,2024-02-25 12:49:00,488.2,416.5,17.316255,78.424742,TW6039,67.7,54.517,243.0,56,0.0929,0,normal
